weights,total_change,ret_std,change_per_ret_std,d2,d3,d4,same_sign_days
"PEBBLES_L:0.364, PEBBLES_M:-0.091, PEBBLES_S:-1.000, PEBBLES_XL:0.818, PEBBLES_XS:-0.091",6949.4776999999995,34.29059848413675,202.66422889104464,4150.900000000001,-843.9622500000014,3642.5399500000008,False
"PEBBLES_L:0.000, PEBBLES_M:0.000, PEBBLES_S:-1.000, PEBBLES_XL:1.000, PEBBLES_XS:0.000",8090.0,39.94898637201079,202.50826703498154,4514.5,-1375.5,4951.0,False
"PEBBLES_L:-0.250, PEBBLES_M:-0.250, PEBBLES_S:-0.250, PEBBLES_XL:1.000, PEBBLES_XS:-0.250",7669.5,37.87296742857717,202.50591703603754,4593.0,-1940.75,5017.25,False
"PEBBLES_L:-1.000, PEBBLES_M:0.500, PEBBLES_S:-0.500, PEBBLES_XL:1.000, PEBBLES_XS:0.000",8348.75,41.26121893713217,202.33890842441198,3498.75,-1339.0,6189.0,False
"PEBBLES_L:-0.071, PEBBLES_M:-0.429, PEBBLES_S:-0.071, PEBBLES_XL:1.000, PEBBLES_XS:-0.429",7748.798399999998,38.300119903122,202.3178627012173,4985.919999999999,-1961.8247999999999,4724.703199999999,False
"PEBBLES_L:-0.000, PEBBLES_M:0.667, PEBBLES_S:0.333, PEBBLES_XL:-0.000, PEBBLES_XS:-1.000",3786.92145,18.742190903333515,202.05329619849576,1014.4951499999988,2503.9071999999996,268.51910000000134,True
"PEBBLES_L:-1.000, PEBBLES_M:0.818, PEBBLES_S:0.364, PEBBLES_XL:0.364, PEBBLES_XS:-0.545",5145.995849999999,25.48689325479079,201.90753728027258,1185.8313499999995,801.4728499999992,3158.691650000001,True
"PEBBLES_L:-0.615, PEBBLES_M:0.538, PEBBLES_S:-1.000, PEBBLES_XL:0.923, PEBBLES_XS:0.154",7925.86545,39.262453287584144,201.8688285203608,3337.712300000001,-893.6848499999996,5481.837999999999,False
"PEBBLES_L:0.786, PEBBLES_M:0.071, PEBBLES_S:-1.000, PEBBLES_XL:0.429, PEBBLES_XS:-0.286",5069.718650000001,25.114661185640976,201.86291236525042,2982.9966500000005,703.8316999999993,1382.8903000000005,True
"PEBBLES_L:0.111, PEBBLES_M:-0.444, PEBBLES_S:0.667, PEBBLES_XL:0.667, PEBBLES_XS:-1.000",6361.235499999997,31.5208786858986,201.8102211993793,4290.660649999998,-756.3102999999992,2826.8851499999982,False
"PEBBLES_L:-0.923, PEBBLES_M:0.231, PEBBLES_S:-0.154, PEBBLES_XL:1.000, PEBBLES_XS:-0.154",8030.037199999999,39.80915144963209,201.71334749900103,3781.2999999999993,-1695.290850000001,5944.028050000001,False
"PEBBLES_L:0.444, PEBBLES_M:-0.667, PEBBLES_S:-0.111, PEBBLES_XL:1.000, PEBBLES_XS:-0.667",8149.905300000002,40.40932812247948,201.68376161310775,5771.695100000002,-1692.347349999999,4070.5575499999995,False
"PEBBLES_L:-1.000, PEBBLES_M:0.786, PEBBLES_S:0.071, PEBBLES_XL:0.429, PEBBLES_XS:-0.286",5059.771600000001,25.099411811824673,201.5892498969348,1195.1509000000005,373.3429500000009,3491.2777499999997,True
"PEBBLES_L:0.923, PEBBLES_M:0.538, PEBBLES_S:-1.000, PEBBLES_XL:0.154, PEBBLES_XS:-0.615",4894.899349999999,24.33256357371892,201.1666109561458,2170.4787499999993,2602.5738499999998,121.8467499999997,True
"PEBBLES_L:0.000, PEBBLES_M:-0.500, PEBBLES_S:0.000, PEBBLES_XL:1.000, PEBBLES_XS:-0.500",7780.5,38.67934867539066,201.15385254535744,5143.0,-1970.25,4607.75,False
"PEBBLES_L:-1.000, PEBBLES_M:0.471, PEBBLES_S:-0.118, PEBBLES_XL:0.765, PEBBLES_XS:-0.118",6605.339899999999,32.840551133828995,201.13364946533585,2571.3942500000003,-959.7965500000005,4993.7422,False
"PEBBLES_L:0.471, PEBBLES_M:-0.118, PEBBLES_S:-1.000, PEBBLES_XL:0.765, PEBBLES_XS:-0.118",6613.680999999999,32.895944894146496,201.04851893695982,4043.7531500000005,-687.4998500000006,3257.4276999999993,False
"PEBBLES_L:0.154, PEBBLES_M:0.923, PEBBLES_S:-1.000, PEBBLES_XL:0.154, PEBBLES_XS:-0.231",4315.396249999999,21.46656522804155,201.0287255626178,961.67065,2235.7683,1117.9572999999987,True
"PEBBLES_L:-0.154, PEBBLES_M:-0.538, PEBBLES_S:0.615, PEBBLES_XL:1.000, PEBBLES_XS:-0.923",8371.801800000001,41.67377180150596,200.88898695983815,5473.843999999999,-1786.050549999999,4684.00835,False
"PEBBLES_L:1.000, PEBBLES_M:-0.500, PEBBLES_S:-1.000, PEBBLES_XL:1.000, PEBBLES_XS:-0.500",8843.5,44.024112498265836,200.8785526419949,6086.0,-898.75,3656.25,False
"PEBBLES_L:-0.062, PEBBLES_M:0.875, PEBBLES_S:-1.000, PEBBLES_XL:0.250, PEBBLES_XS:-0.062",4395.65625,21.88415864476661,200.86018938869188,1011.84375,1592.3125,1791.5,True
"PEBBLES_L:0.250, PEBBLES_M:0.875, PEBBLES_S:-0.062, PEBBLES_XL:-0.062, PEBBLES_XS:-1.000",4097.6875,20.428414482822493,200.5876424450657,937.78125,3319.34375,-159.4375,False
"PEBBLES_L:1.000, PEBBLES_M:0.545, PEBBLES_S:-0.818, PEBBLES_XL:0.091, PEBBLES_XS:-0.818",4896.856149999996,24.449134631886004,200.28750398444075,2183.427099999998,2995.177349999998,-281.7483000000002,False
"PEBBLES_L:-0.333, PEBBLES_M:1.000, PEBBLES_S:-1.000, PEBBLES_XL:0.333, PEBBLES_XS:0.000",4985.5991,24.900869463087865,200.21787220685084,1044.8809499999998,1400.4149000000002,2540.3032500000004,True
"PEBBLES_L:1.000, PEBBLES_M:-0.667, PEBBLES_S:-0.667, PEBBLES_XL:1.000, PEBBLES_XS:-0.667",8740.5081,43.65549302849051,200.21553975569023,6295.625900000002,-1097.0219500000012,3541.9041499999994,False
"PEBBLES_L:0.333, PEBBLES_M:-0.667, PEBBLES_S:-0.000, PEBBLES_XL:1.000, PEBBLES_XS:-0.667",8031.806000000002,40.14420748357445,200.07384635221223,5666.9278,-1811.3909999999987,4176.269200000001,False
"PEBBLES_L:0.875, PEBBLES_M:-0.375, PEBBLES_S:-1.000, PEBBLES_XL:0.875, PEBBLES_XS:-0.375",7776.75,38.88705824341975,199.9829853757564,5246.6875,-712.0625,3242.125,False
"PEBBLES_L:-0.333, PEBBLES_M:0.000, PEBBLES_S:-0.667, PEBBLES_XL:1.000, PEBBLES_XS:0.000",7735.7021,38.700350478787556,199.8871329147289,4200.198100000001,-1732.6309500000007,5268.13495,False
"PEBBLES_L:-0.786, PEBBLES_M:-0.071, PEBBLES_S:0.286, PEBBLES_XL:1.000, PEBBLES_XS:-0.429",7933.7557,39.71495300802323,199.76747041340371,4260.3625,-1935.642049999999,5609.035249999998,False
"PEBBLES_L:0.000, PEBBLES_M:1.000, PEBBLES_S:-0.500, PEBBLES_XL:0.000, PEBBLES_XS:-0.500",3655.75,18.307067969590026,199.6906334795166,410.25,2729.25,516.25,True
"PEBBLES_L:0.062, PEBBLES_M:-0.562, PEBBLES_S:0.062, PEBBLES_XL:1.000, PEBBLES_XS:-0.562",7808.25,39.10542350012611,199.67179232759926,5280.5,-1977.625,4505.375,False
"PEBBLES_L:-1.000, PEBBLES_M:0.000, PEBBLES_S:1.000, PEBBLES_XL:1.000, PEBBLES_XS:-1.000",9051.5,45.35487818245696,199.57059444823017,4683.0,-1420.5,5789.0,False
"PEBBLES_L:0.071, PEBBLES_M:0.429, PEBBLES_S:-1.000, PEBBLES_XL:0.429, PEBBLES_XS:0.071",4531.727,22.7182892269539,199.4748352188146,1860.5224999999998,363.45130000000086,2307.753199999999,True
"PEBBLES_L:-0.250, PEBBLES_M:0.062, PEBBLES_S:-0.875, PEBBLES_XL:1.000, PEBBLES_XS:0.062",7862.9375,39.48558052412087,199.13440287896248,4200.1875,-1569.03125,5231.78125,False
"PEBBLES_L:1.000, PEBBLES_M:-0.500, PEBBLES_S:-0.000, PEBBLES_XL:0.500, PEBBLES_XS:-1.000",5810.75,29.2310654680033,198.7868011982157,4384.5,302.25,1124.0,True
"PEBBLES_L:-1.000, PEBBLES_M:0.818, PEBBLES_S:0.818, PEBBLES_XL:0.364, PEBBLES_XS:-1.000",6065.9357,30.520247983175903,198.7511930880709,1690.9241000000002,1267.9993999999988,3107.012200000001,True
"PEBBLES_L:-0.429, PEBBLES_M:-0.071, PEBBLES_S:-0.429, PEBBLES_XL:1.000, PEBBLES_XS:-0.071",7590.2016,38.205624342953634,198.66712638606262,4200.080000000001,-1919.675200000001,5309.796800000001,False
"PEBBLES_L:-1.000, PEBBLES_M:1.000, PEBBLES_S:0.000, PEBBLES_XL:0.333, PEBBLES_XS:-0.333",4951.66285,24.928975626401403,198.6308191803865,786.6457999999998,1028.1783,3136.83875,True
"PEBBLES_L:0.786, PEBBLES_M:-0.286, PEBBLES_S:-1.000, PEBBLES_XL:0.786, PEBBLES_XS:-0.286",7014.663800000002,35.31984949673496,198.60401162378827,4647.082650000002,-578.6929500000006,2946.274100000001,False
"PEBBLES_L:-0.875, PEBBLES_M:0.062, PEBBLES_S:0.062, PEBBLES_XL:1.000, PEBBLES_XS:-0.250",7831.21875,39.52502746813157,198.13316401397046,3958.15625,-1917.9375,5791.0,False
"PEBBLES_L:0.071, PEBBLES_M:0.071, PEBBLES_S:-1.000, PEBBLES_XL:0.786, PEBBLES_XS:0.071",6476.603200000001,32.76169142579346,197.68830356850674,3524.707050000001,-919.2772499999996,3871.1733999999997,False
"PEBBLES_L:-0.375, PEBBLES_M:-0.375, PEBBLES_S:0.875, PEBBLES_XL:0.875, PEBBLES_XS:-1.000",7713.3125,39.05869287344871,197.48004688716426,4762.625,-1409.875,4360.5625,False
"PEBBLES_L:-0.231, PEBBLES_M:0.538, PEBBLES_S:-1.000, PEBBLES_XL:0.538, PEBBLES_XS:0.154",5223.28125,26.453798024080672,197.44919974233153,1964.1134,47.43135000000052,3211.7365,True
"PEBBLES_L:-1.000, PEBBLES_M:0.667, PEBBLES_S:-0.333, PEBBLES_XL:0.667, PEBBLES_XS:0.000",6092.829049999998,30.869032275099645,197.37674299931808,1969.7282999999989,-511.1563500000002,4634.257099999999,False
"PEBBLES_L:-0.333, PEBBLES_M:-0.333, PEBBLES_S:0.000, PEBBLES_XL:1.000, PEBBLES_XS:-0.333",7529.194000000001,38.15340051419663,197.3400509136384,4619.0722000000005,-2129.1090000000004,5039.230800000001,False
"PEBBLES_L:-0.667, PEBBLES_M:-0.250, PEBBLES_S:0.583, PEBBLES_XL:1.000, PEBBLES_XS:-0.667",8070.352450000001,40.90795753885098,197.28074769647083,4663.297950000001,-1959.4838,5366.5383,False
"PEBBLES_L:-0.818, PEBBLES_M:1.000, PEBBLES_S:-0.818, PEBBLES_XL:0.545, PEBBLES_XS:0.091",6002.821349999998,30.441986965161973,197.18888116172147,1444.5617999999986,495.65459999999985,4062.6049500000004,True
"PEBBLES_L:0.667, PEBBLES_M:-0.333, PEBBLES_S:0.333, PEBBLES_XL:0.333, PEBBLES_XS:-1.000",4548.5205499999975,23.069625549367878,197.16490587445315,3293.3760999999977,543.8220999999994,711.3223500000004,True
"PEBBLES_L:0.250, PEBBLES_M:0.562, PEBBLES_S:-1.000, PEBBLES_XL:0.250, PEBBLES_XS:-0.062",3901.75,19.805038149547645,197.00795174126526,1352.0,1234.65625,1315.09375,True
"PEBBLES_L:-0.176, PEBBLES_M:-0.471, PEBBLES_S:0.118, PEBBLES_XL:1.000, PEBBLES_XS:-0.471",7611.274499999998,38.64724724139134,196.94221563724454,4939.6887,-2124.3807500000007,4795.966549999999,False
"PEBBLES_L:-0.364, PEBBLES_M:0.091, PEBBLES_S:-0.818, PEBBLES_XL:1.000, PEBBLES_XS:0.091",7759.760300000001,39.434894860995975,196.77395685603761,4057.3639000000003,-1656.9718500000008,5359.368250000001,False
"PEBBLES_L:-0.471, PEBBLES_M:-0.176, PEBBLES_S:-0.176, PEBBLES_XL:1.000, PEBBLES_XS:-0.176",7480.694100000001,38.056086770133646,196.5702397407512,4292.6687,-2089.67695,5277.7023500000005,False
"PEBBLES_L:1.000, PEBBLES_M:-0.154, PEBBLES_S:-0.154, PEBBLES_XL:0.231, PEBBLES_XS:-0.923",4392.2222500000025,22.364048986245127,196.39655827535577,3033.2661500000013,1360.7582499999999,-1.802149999998619,False
"PEBBLES_L:0.167, PEBBLES_M:-0.667, PEBBLES_S:0.167, PEBBLES_XL:1.000, PEBBLES_XS:-0.667",7854.514800000003,40.002983841306126,196.34822320153074,5509.740000000001,-1989.9205999999986,4334.6954000000005,False
"PEBBLES_L:0.333, PEBBLES_M:-0.000, PEBBLES_S:-1.000, PEBBLES_XL:0.667, PEBBLES_XS:-0.000",5747.900899999998,29.289247475195403,196.24611062021322,3324.1190499999984,-559.9148999999998,2983.696749999999,False
"PEBBLES_L:1.000, PEBBLES_M:-0.818, PEBBLES_S:-0.364, PEBBLES_XL:1.000, PEBBLES_XS:-0.818",8646.534199999996,44.065968203593116,196.21795577147816,6485.977399999999,-1277.2489000000005,3437.805699999998,False
"PEBBLES_L:-1.000, PEBBLES_M:0.500, PEBBLES_S:0.500, PEBBLES_XL:0.500, PEBBLES_XS:-0.500",5316.0,27.101665408028964,196.15030736912266,1797.25,-138.0,3656.75,False
"PEBBLES_L:-0.500, PEBBLES_M:0.000, PEBBLES_S:-0.500, PEBBLES_XL:1.000, PEBBLES_XS:0.000",7558.5,38.54831252686436,196.0786219820251,4043.0,-1911.25,5426.75,False
"PEBBLES_L:-1.000, PEBBLES_M:0.538, PEBBLES_S:0.154, PEBBLES_XL:0.538, PEBBLES_XS:-0.231",5184.244350000001,26.484426192946458,195.74690092325693,1666.2406999999998,-381.9745499999997,3899.978200000001,False
"PEBBLES_L:-1.000, PEBBLES_M:0.364, PEBBLES_S:-0.091, PEBBLES_XL:0.818, PEBBLES_XS:-0.091",6701.44165,34.25791857981392,195.61730332177117,2798.895450000001,-1297.8876500000024,5200.433850000001,False
"PEBBLES_L:1.000, PEBBLES_M:0.231, PEBBLES_S:-0.923, PEBBLES_XL:0.231, PEBBLES_XS:-0.538",4630.485049999997,23.684158940193985,195.50979461388764,2549.90795,1818.2576499999977,262.31944999999905,True
"PEBBLES_L:1.000, PEBBLES_M:-0.333, PEBBLES_S:-0.000, PEBBLES_XL:0.333, PEBBLES_XS:-1.000",4902.818449999997,25.09549813137645,195.36645275313708,3607.678,900.9530499999983,394.1873999999989,True
"PEBBLES_L:-1.000, PEBBLES_M:0.333, PEBBLES_S:0.333, PEBBLES_XL:0.667, PEBBLES_XS:-0.333",5886.447399999999,30.135803204220363,195.33069552218316,2388.784949999999,-907.8205999999991,4405.483049999999,False
"PEBBLES_L:-1.000, PEBBLES_M:0.333, PEBBLES_S:-0.333, PEBBLES_XL:1.000, PEBBLES_XS:0.000",7908.078549999998,40.53944399870633,195.0712138590839,3523.0048499999994,-1708.4071999999996,6093.480899999999,False
"PEBBLES_L:0.667, PEBBLES_M:-0.167, PEBBLES_S:-1.000, PEBBLES_XL:0.667, PEBBLES_XS:-0.167",5999.117799999998,30.756925761779534,195.04933121290276,3848.057149999998,-400.966449999999,2552.0271,False
"PEBBLES_L:0.765, PEBBLES_M:-0.118, PEBBLES_S:0.176, PEBBLES_XL:0.176, PEBBLES_XS:-1.000",3954.1901,20.277061849589316,195.00804057961122,2646.44815,1342.4809999999998,-34.739050000000134,False
"PEBBLES_L:1.000, PEBBLES_M:0.167, PEBBLES_S:-0.667, PEBBLES_XL:0.167, PEBBLES_XS:-0.667",4202.0086,21.561908743295817,194.88110491639654,2412.3493500000004,1895.9788999999992,-106.31964999999946,False
"PEBBLES_L:-0.364, PEBBLES_M:-0.364, PEBBLES_S:0.091, PEBBLES_XL:1.000, PEBBLES_XS:-0.364",7478.229400000003,38.37682171751461,194.86317692085092,4628.5864,-2197.617299999999,5047.260300000002,False
"PEBBLES_L:0.667, PEBBLES_M:0.667, PEBBLES_S:-1.000, PEBBLES_XL:0.111, PEBBLES_XS:-0.444",4269.414950000002,21.916237536423672,194.8060173606191,1527.1208000000001,2495.1171000000013,247.17705000000115,True
"PEBBLES_L:-0.615, PEBBLES_M:0.923, PEBBLES_S:-1.000, PEBBLES_XL:0.538, PEBBLES_XS:0.154",5831.14155,29.936358311358354,194.78459902678168,1545.4763,487.6060500000001,3798.0591999999997,True
"PEBBLES_L:-0.333, PEBBLES_M:1.000, PEBBLES_S:0.000, PEBBLES_XL:0.000, PEBBLES_XS:-0.667",3638.9362500000007,18.688052562198145,194.71992803363446,281.23515000000043,2543.2366,814.4645,True
"PEBBLES_L:-0.923, PEBBLES_M:1.000, PEBBLES_S:0.231, PEBBLES_XL:0.231, PEBBLES_XS:-0.538",4619.609950000001,23.731732661743077,194.65961528578478,624.5060500000009,1462.2032000000004,2532.9006999999997,True
"PEBBLES_L:-1.000, PEBBLES_M:0.765, PEBBLES_S:-0.118, PEBBLES_XL:0.471, PEBBLES_XS:-0.118",5003.52425,25.704257363114937,194.65741333495794,1200.88825,96.46359999999959,3706.1724000000004,True
"PEBBLES_L:-0.231, PEBBLES_M:0.154, PEBBLES_S:-1.000, PEBBLES_XL:0.923, PEBBLES_XS:0.154",7317.936199999998,37.60678039201978,194.59087227666203,3756.4479499999998,-1334.0634499999996,4895.551699999998,False
"PEBBLES_L:0.545, PEBBLES_M:-0.818, PEBBLES_S:0.091, PEBBLES_XL:1.000, PEBBLES_XS:-0.818",8163.4006999999965,41.95265994659481,194.58600981181885,6057.383899999998,-1764.245649999999,3870.2624499999974,False
"PEBBLES_L:-0.091, PEBBLES_M:-0.091, PEBBLES_S:0.818, PEBBLES_XL:0.364, PEBBLES_XS:-1.000",4629.103150000001,23.80734358193291,194.44013709757053,2680.479449999999,227.53445000000102,1721.089250000001,True
"PEBBLES_L:-0.538, PEBBLES_M:-0.154, PEBBLES_S:-0.154, PEBBLES_XL:1.000, PEBBLES_XS:-0.154",7422.176899999999,38.18744418930303,194.3617086078539,4199.937099999999,-2135.465550000001,5357.70535,False
"PEBBLES_L:-1.000, PEBBLES_M:0.000, PEBBLES_S:0.500, PEBBLES_XL:1.000, PEBBLES_XS:-0.500",8039.25,41.41071486473452,194.13453803586103,4127.25,-1933.75,5845.75,False
"PEBBLES_L:-0.471, PEBBLES_M:0.118, PEBBLES_S:-0.765, PEBBLES_XL:1.000, PEBBLES_XS:0.118",7662.742000000002,39.47982921666102,194.09258226391267,3922.9850000000006,-1739.844999999999,5479.602000000001,False
"PEBBLES_L:-1.000, PEBBLES_M:1.000, PEBBLES_S:-0.500, PEBBLES_XL:0.500, PEBBLES_XS:0.000",5625.5,28.99255704369045,194.0325577879395,1168.75,456.75,4000.0,True
"PEBBLES_L:1.000, PEBBLES_M:-0.875, PEBBLES_S:-0.250, PEBBLES_XL:1.000, PEBBLES_XS:-0.875",8611.375,44.40066492533157,193.94698287698432,6557.375,-1344.8125,3398.8125,False
"PEBBLES_L:-0.154, PEBBLES_M:-0.538, PEBBLES_S:0.231, PEBBLES_XL:1.000, PEBBLES_XS:-0.538",7593.179099999999,39.15994411404678,193.9016837686524,5046.361099999999,-2180.8424500000015,4727.660450000001,False
"PEBBLES_L:-0.667, PEBBLES_M:1.000, PEBBLES_S:-0.667, PEBBLES_XL:0.333, PEBBLES_XS:0.000",4631.3903,23.896993372889423,193.80640182351155,730.5687500000004,1043.1945,2857.6270499999996,True
"PEBBLES_L:-0.562, PEBBLES_M:0.062, PEBBLES_S:-0.562, PEBBLES_XL:1.000, PEBBLES_XS:0.062",7530.75,38.943351525256105,193.37703882820793,3905.5,-1903.875,5529.125,False
"PEBBLES_L:-1.000, PEBBLES_M:0.154, PEBBLES_S:0.154, PEBBLES_XL:0.923, PEBBLES_XS:-0.231",7278.899299999998,37.64811221017338,193.34035288051106,3458.5752499999994,-1763.46935,5583.793399999999,False
"PEBBLES_L:0.500, PEBBLES_M:-0.500, PEBBLES_S:0.500, PEBBLES_XL:0.500, PEBBLES_XS:-1.000",5279.25,27.307996835685984,193.3224920072166,3913.0,-233.5,1599.75,False
"PEBBLES_L:0.667, PEBBLES_M:0.333, PEBBLES_S:-0.000, PEBBLES_XL:-0.000, PEBBLES_XS:-1.000",3614.2806500000006,18.701734238583754,193.25911725038517,1691.702949999999,2479.4618499999997,-556.884149999998,False
"PEBBLES_L:-1.000, PEBBLES_M:0.500, PEBBLES_S:1.000, PEBBLES_XL:0.500, PEBBLES_XS:-1.000",6328.25,32.80049105386936,192.93156281126707,2353.0,375.25,3600.0,True
"PEBBLES_L:-0.333, PEBBLES_M:1.000, PEBBLES_S:0.333, PEBBLES_XL:0.000, PEBBLES_XS:-1.000",4313.702099999999,22.377862983729855,192.76648995198232,651.6980999999996,2885.3690499999993,776.6349499999997,True
"PEBBLES_L:-1.000, PEBBLES_M:0.250, PEBBLES_S:0.667, PEBBLES_XL:0.667, PEBBLES_XS:-0.583",6172.173449999997,32.038063868319355,192.6512624286049,2678.6960999999983,-835.8061000000002,4329.283449999999,False
"PEBBLES_L:0.176, PEBBLES_M:0.765, PEBBLES_S:-1.000, PEBBLES_XL:0.176, PEBBLES_XS:-0.118",3874.874750000002,20.115907272137854,192.62739172431037,982.6133000000009,1761.6179000000016,1130.6435499999998,True
"PEBBLES_L:-0.667, PEBBLES_M:1.000, PEBBLES_S:-0.250, PEBBLES_XL:0.167, PEBBLES_XS:-0.250",3789.5259,19.687489653763567,192.48395639286463,256.24405000000024,1528.9600999999998,2004.32175,True
"PEBBLES_L:0.111, PEBBLES_M:0.111, PEBBLES_S:-1.000, PEBBLES_XL:0.667, PEBBLES_XS:0.111",5580.4731999999985,28.996927708429727,192.4504987601736,2974.9317499999993,-665.8487499999992,3271.390199999999,False
"PEBBLES_L:1.000, PEBBLES_M:1.000, PEBBLES_S:-1.000, PEBBLES_XL:-0.000, PEBBLES_XS:-1.000",5731.0,29.85505896642313,191.96076639625605,1909.0,4314.0,-492.0,False
"PEBBLES_L:-0.176, PEBBLES_M:1.000, PEBBLES_S:-0.765, PEBBLES_XL:0.118, PEBBLES_XS:-0.176",3764.784150000002,19.63891002634737,191.7002595841217,415.2294500000007,2046.3163999999995,1303.2383000000013,True
"PEBBLES_L:0.286, PEBBLES_M:-0.786, PEBBLES_S:0.286, PEBBLES_XL:1.000, PEBBLES_XS:-0.786",7907.350799999999,41.29663215315245,191.47689261135977,5771.539999999999,-2003.962599999999,4139.773399999999,False
"PEBBLES_L:-1.000, PEBBLES_M:0.538, PEBBLES_S:-0.615, PEBBLES_XL:0.923, PEBBLES_XS:0.154",7517.03565,39.28053434447611,191.36795808525184,2975.0344999999998,-1305.783749999999,5847.784899999999,False
"PEBBLES_L:-0.091, PEBBLES_M:-0.545, PEBBLES_S:0.818, PEBBLES_XL:0.818, PEBBLES_XS:-1.000",7105.082050000001,37.13571156206493,191.32747835261685,4798.915450000002,-1405.1614500000014,3711.32805,False
"PEBBLES_L:-0.562, PEBBLES_M:1.000, PEBBLES_S:0.062, PEBBLES_XL:0.062, PEBBLES_XS:-0.562",3689.96875,19.288589509205764,191.30319239978164,231.4375,2104.71875,1353.8125,True
"PEBBLES_L:0.286, PEBBLES_M:1.000, PEBBLES_S:-0.429, PEBBLES_XL:-0.071, PEBBLES_XS:-0.786",3960.2227500000026,20.708676270127345,191.23495381077052,674.8853500000005,3426.859300000001,-141.52189999999882,False
"PEBBLES_L:0.875, PEBBLES_M:0.250, PEBBLES_S:-1.000, PEBBLES_XL:0.250, PEBBLES_XS:-0.375",4372.6875,22.869929317447063,191.19812043599777,2334.1875,1532.625,505.875,True
"PEBBLES_L:-0.118, PEBBLES_M:0.176, PEBBLES_S:-1.000, PEBBLES_XL:0.765, PEBBLES_XS:0.176",6170.472299999998,32.27606387733402,191.1779677798083,3119.3968499999996,-967.9242000000004,4018.999649999999,False
"PEBBLES_L:-1.000, PEBBLES_M:0.875, PEBBLES_S:-1.000, PEBBLES_XL:0.875, PEBBLES_XS:0.250",7822.6875,40.92277226118225,191.15732067400273,2602.0,-592.6875,5813.375,False
"PEBBLES_L:0.000, PEBBLES_M:-0.667, PEBBLES_S:0.333, PEBBLES_XL:1.000, PEBBLES_XS:-0.667",7677.5081,40.173387583586575,191.10930299382466,5352.6259,-2168.5219499999994,4493.404149999999,False
"PEBBLES_L:0.333, PEBBLES_M:0.333, PEBBLES_S:-1.000, PEBBLES_XL:0.333, PEBBLES_XS:-0.000",3931.9688499999993,20.580554027799685,191.0526239812979,1770.5735999999997,637.2873000000004,1524.1079499999992,True
"PEBBLES_L:-0.562, PEBBLES_M:-0.250, PEBBLES_S:0.062, PEBBLES_XL:1.000, PEBBLES_XS:-0.250",7337.3125,38.46830347446427,190.73657627949717,4298.3125,-2275.59375,5314.59375,False
"PEBBLES_L:-0.444, PEBBLES_M:0.667, PEBBLES_S:0.667, PEBBLES_XL:0.111, PEBBLES_XS:-1.000",4213.127849999999,22.09160218448365,190.711738099247,1096.9028999999991,1874.8968499999992,1241.3281000000006,True
"PEBBLES_L:-0.667, PEBBLES_M:0.000, PEBBLES_S:-0.333, PEBBLES_XL:1.000, PEBBLES_XS:0.000",7381.297899999998,38.718825531240704,190.63847621215467,3885.8019000000004,-2089.869050000001,5585.3650499999985,False
"PEBBLES_L:0.250, PEBBLES_M:-0.583, PEBBLES_S:0.667, PEBBLES_XL:0.667, PEBBLES_XS:-1.000",6141.704049999997,32.22966739479559,190.56057807756812,4441.853299999999,-915.2813500000011,2615.132099999999,False
"PEBBLES_L:0.118, PEBBLES_M:-0.471, PEBBLES_S:-0.471, PEBBLES_XL:1.000, PEBBLES_XS:-0.176",7328.497349999999,38.609830162315184,189.80910610564973,4890.13285,-2111.1462500000016,4549.51075,False
"PEBBLES_L:0.923, PEBBLES_M:-0.615, PEBBLES_S:0.154, PEBBLES_XL:0.538, PEBBLES_XS:-1.000",5735.410400000001,30.21902373874904,189.79469520868864,4502.5822499999995,-88.83150000000023,1321.6596500000014,False
"PEBBLES_L:-0.231, PEBBLES_M:-0.231, PEBBLES_S:0.923, PEBBLES_XL:0.538, PEBBLES_XS:-1.000",5525.504800000002,29.115076506089935,189.78156553510155,3358.49525,-472.9617499999986,2639.971300000001,False
"PEBBLES_L:-0.667, PEBBLES_M:-0.111, PEBBLES_S:-0.111, PEBBLES_XL:1.000, PEBBLES_XS:-0.111",7312.527000000002,38.535248176521314,189.7620320622553,4025.4546000000014,-2222.0225,5509.0949,False
"PEBBLES_L:0.071, PEBBLES_M:-0.286, PEBBLES_S:0.786, PEBBLES_XL:0.429, PEBBLES_XS:-1.000",4812.524249999997,25.365515212641014,189.72704514993075,3155.3142499999994,-119.64540000000125,1776.8553999999986,False
"PEBBLES_L:-1.000, PEBBLES_M:0.000, PEBBLES_S:0.333, PEBBLES_XL:1.000, PEBBLES_XS:-0.333",7701.76585,40.63666267895507,189.52751880357027,3941.9629500000005,-2104.86755,5864.67045,False
